date,name,price,,
,,,2023-3-6,306.4469985
,,,2023-3-7,306.4469985
,,,2023-3-8,306.4469985
,,,2023-3-9,306.4469985
,,,2023-3-10,306.4469985
,,,2023-3-11,306.4469985
,,,2023-3-12,306.4469985
,,,2023-3-13,306.4469985
,,,2023-3-14,306.4469985
,,,2023-3-15,306.4469985
,,,2023-3-16,306.4469985
,,,2023-3-17,306.4469985
,,,2023-3-18,306.4469985
,,,2023-3-19,306.4469985
,,,2023-3-20,306.4469985
,,,2023-3-21,306.4469985
,,,2023-3-22,306.4469985
,,,2023-3-23,306.4469985
,,,2023-3-24,306.4469985
,,,2023-3-25,306.4469985
,,,2023-3-26,306.4469985
,,,2023-3-27,306.4469985
,,,2023-3-28,306.4469985
,,,2023-3-29,306.4469985
,,,2023-3-30,306.4469985
,,,2023-3-31,306.4469985
,,,2023-4-1,250.0826342
,,,2023-4-2,250.0826342
,,,2023-4-3,250.0826342
,,,2023-4-4,250.0826342
,,,2023-4-5,250.0826342
,,,2023-4-6,250.0826342
,,,2023-4-7,250.0826342
,,,2023-4-8,250.0826342
,,,2023-4-9,250.0826342
,,,2023-4-10,250.0826342
,,,2023-4-11,250.0826342
,,,2023-4-12,250.0826342
,,,2023-4-13,250.0826342
,,,2023-4-14,250.0826342
,,,2023-4-15,250.0826342
,,,2023-4-16,250.0826342
,,,2023-4-17,250.0826342
,,,2023-4-18,250.0826342
,,,2023-4-19,250.0826342
,,,2023-4-20,250.0826342
,,,2023-4-21,250.0826342
,,,2023-4-22,250.0826342
,,,2023-4-23,250.0826342
,,,2023-4-24,250.0826342
,,,2023-4-25,250.0826342
,,,2023-4-26,250.0826342
,,,2023-4-27,250.0826342
,,,2023-4-28,250.0826342
,,,2023-4-29,250.0826342
,,,2023-4-30,250.0826342
,,,2023-5-1,169.8057834
,,,2023-5-2,169.8057834
,,,2023-5-3,169.8057834
,,,2023-5-4,169.8057834
,,,2023-5-5,169.8057834
,,,2023-5-6,169.8057834
,,,2023-5-7,169.8057834
,,,2023-5-8,169.8057834
,,,2023-5-9,169.8057834
,,,2023-5-10,169.8057834
,,,2023-5-11,169.8057834
,,,2023-5-12,169.8057834
,,,2023-5-13,169.8057834
,,,2023-5-14,169.8057834
,,,2023-5-15,169.8057834
,,,2023-5-16,169.8057834
,,,2023-5-17,169.8057834
,,,2023-5-18,169.8057834
,,,2023-5-19,169.8057834
,,,2023-5-20,169.8057834
,,,2023-5-21,169.8057834
,,,2023-5-22,169.8057834
,,,2023-5-23,169.8057834
,,,2023-5-24,169.8057834
,,,2023-5-25,169.8057834
,,,2023-5-26,169.8057834
,,,2023-5-27,169.8057834
,,,2023-5-28,169.8057834
,,,2023-5-29,169.8057834
,,,2023-5-30,169.8057834
,,,2023-5-31,169.8057834
,,,2023-6-1,186.15
,,,2023-6-2,186.15
,,,2023-6-3,186.15
,,,2023-6-4,186.15
,,,2023-6-5,186.15
,,,2023-6-6,186.15
,,,2023-6-7,186.15
,,,2023-6-8,186.15
,,,2023-6-9,186.15
,,,2023-6-10,186.15
,,,2023-6-11,186.15
,,,2023-6-12,186.15
,,,2023-6-13,186.15
,,,2023-6-14,186.15
,,,2023-6-15,186.15
,,,2023-6-16,186.15
,,,2023-6-17,186.15
,,,2023-6-18,186.15
,,,2023-6-19,186.15
,,,2023-6-20,186.15
,,,2023-6-21,186.15
,,,2023-6-22,186.15
,,,2023-6-23,186.15
,,,2023-6-24,186.15
,,,2023-6-25,186.15
,,,2023-6-26,186.15
,,,2023-6-27,186.15
,,,2023-6-28,186.15
,,,2023-6-29,186.15
,,,2023-6-30,186.15
,,,2023-7-1,135.0833525
,,,2023-7-2,135.0833525
,,,2023-7-3,135.0833525
,,,2023-7-4,135.0833525
,,,2023-7-5,135.0833525
,,,2023-7-6,135.0833525
,,,2023-7-7,135.0833525
,,,2023-7-8,135.0833525
,,,2023-7-9,135.0833525
,,,2023-7-10,135.0833525
,,,2023-7-11,135.0833525
,,,2023-7-12,135.0833525
,,,2023-7-13,135.0833525
,,,2023-7-14,135.0833525
,,,2023-7-15,135.0833525
,,,2023-7-16,135.0833525
,,,2023-7-17,135.0833525
,,,2023-7-18,135.0833525
,,,2023-7-19,135.0833525
,,,2023-7-20,135.0833525
,,,2023-7-21,135.0833525
,,,2023-7-22,135.0833525
,,,2023-7-23,135.0833525
,,,2023-7-24,135.0833525
,,,2023-7-25,135.0833525
,,,2023-7-26,135.0833525
,,,2023-7-27,135.0833525
,,,2023-7-28,135.0833525
,,,2023-7-29,135.0833525
,,,2023-7-30,135.0833525
,,,2023-7-31,135.0833525
,,,2023-8-1,133.01
