date,name,price,,
2021-5-31,浓硝酸（98%）,1950,2019-5-23,1540
2021-7-26,浓硝酸（98%）,2600,2019-5-24,1540
2021-8-2,浓硝酸（98%）,2600,2019-5-25,1540
2021-8-9,浓硝酸（98%）,2900,2019-5-26,1540
2021-9-27,浓硝酸（98%）,3100,2019-5-27,1570
2021-10-4,浓硝酸（98%）,3000,2019-5-28,1570
2021-11-1,浓硝酸（98%）,2800,2019-5-29,1570
2021-11-8,浓硝酸（98%）,2600,2019-5-30,1570
2021-12-6,浓硝酸（98%）,1750,2019-5-31,1570
2021-12-13,浓硝酸（98%）,1750,2019-6-1,1570
2021-12-20,浓硝酸（98%）,1750,2019-6-2,1570
2021-12-27,浓硝酸（98%）,1750,2019-6-3,1680
2022-1-10,浓硝酸（98%）,1650,2019-6-4,1680
2022-2-1,浓硝酸（98%）,1605.19,2019-6-5,1680
2022-2-21,浓硝酸（98%）,1750,2019-6-6,1680
2022-3-28,浓硝酸（98%）,2000,2019-6-7,1680
2022-4-4,浓硝酸（98%）,2100,2019-6-8,1680
2022-4-11,浓硝酸（98%）,2100,2019-6-9,1680
2022-4-18,浓硝酸（98%）,2100,2019-6-10,1680
2022-4-25,浓硝酸（98%）,2100,2019-6-11,1680
2022-5-2,浓硝酸（98%）,2100,2019-6-12,1680
2022-5-9,浓硝酸（98%）,2150,2019-6-13,1680
2022-5-16,浓硝酸（98%）,2300,2019-6-14,1680
2022-5-23,浓硝酸（98%）,2300,2019-6-15,1680
2022-5-30,浓硝酸（98%）,2400,2019-6-16,1680
2022-6-6,浓硝酸（98%）,2900,2019-6-17,1680
2022-6-13,浓硝酸（98%）,2900,2019-6-18,1680
2022-6-20,浓硝酸（98%）,3000,2019-6-19,1680
2022-7-4,浓硝酸（98%）,2800,2019-6-20,1680
2022-7-11,浓硝酸（98%）,2700,2019-6-21,1680
2022-8-8,浓硝酸（98%）,2100,2019-6-22,1680
2022-8-15,浓硝酸（98%）,2100,2019-6-23,1680
2022-8-22,浓硝酸（98%）,1800,2019-6-24,1690
2022-8-29,浓硝酸（98%）,1800,2019-6-25,1690
2022-9-1,浓硝酸（98%）,1605.19,2019-6-26,1690
2022-9-5,浓硝酸（98%）,2000,2019-6-27,1690
2022-9-12,浓硝酸（98%）,2000,2019-6-28,1690
2022-9-19,浓硝酸（98%）,2100,2019-6-29,1690
2022-9-26,浓硝酸（98%）,2150,2019-6-30,1690
2022-10-3,浓硝酸（98%）,2100,2019-7-1,1690
2022-10-17,浓硝酸（98%）,2150,2019-7-2,1690
2022-10-24,浓硝酸（98%）,2150,2019-7-3,1690
2022-10-31,浓硝酸（98%）,2100,2019-7-4,1690
2022-11-1,浓硝酸（98%）,1605.19,2019-7-5,1690
2022-11-14,浓硝酸（98%）,2550,2019-7-6,1690
2022-11-21,浓硝酸（98%）,2750,2019-7-7,1690
2022-12-1,浓硝酸（98%）,1605.19,2019-7-8,1660
2022-12-5,浓硝酸（98%）,2900,2019-7-9,1660
2022-12-12,浓硝酸（98%）,2800,2019-7-10,1660
2022-12-19,浓硝酸（98%）,2850,2019-7-11,1660
2022-12-26,浓硝酸（98%）,2500,2019-7-12,1660
2023-1-1,浓硝酸（98%）,1605.19,2019-7-13,1660
2023-1-2,浓硝酸（98%）,2300,2019-7-14,1660
2023-1-9,浓硝酸（98%）,1700,2019-7-15,1660
2023-1-16,浓硝酸（98%）,1750,2019-7-16,1660
2023-1-23,浓硝酸（98%）,1750,2019-7-17,1660
2023-1-30,浓硝酸（98%）,1800,2019-7-18,1660
2023-2-1,浓硝酸（98%）,1605.19,2019-7-19,1660
2023-2-6,浓硝酸（98%）,1900,2019-7-20,1660
2023-2-13,浓硝酸（98%）,2000,2019-7-21,1660
2023-3-1,浓硝酸（98%）,1611.750473,2019-7-22,1650
2023-4-1,浓硝酸（98%）,1590.917762,2019-7-23,1650
2023-4-24,浓硝酸（98%）,1800,2019-7-24,1650
2023-5-1,浓硝酸（98%）,1477.143733,2019-7-25,1650
2023-5-8,浓硝酸（98%）,1750,2019-7-26,1650
2023-5-15,浓硝酸（98%）,1750,2019-7-27,1650
2023-5-22,浓硝酸（98%）,1750,2019-7-28,1650
2023-5-29,浓硝酸（98%）,1500,2019-7-29,1600
2023-6-1,浓硝酸（98%）,1477.14,2019-7-30,1600
2023-6-5,浓硝酸（98%）,1450,2019-7-31,1600
2023-6-12,浓硝酸（98%）,1400,2019-8-1,1600
2023-6-19,浓硝酸（98%）,1400,2019-8-2,1600
2023-6-26,浓硝酸（98%）,1400,2019-8-3,1600
2023-7-1,浓硝酸（98%）,1552.807158,2019-8-4,1600
2023-7-3,浓硝酸（98%）,1400,2019-8-5,1520
2023-7-10,浓硝酸（98%）,1350,2019-8-6,1520
2023-7-17,浓硝酸（98%）,1450,2019-8-7,1520
2023-7-24,浓硝酸（98%）,1450,2019-8-8,1520
2023-7-31,浓硝酸（98%）,1500,2019-8-9,1520
2023-8-1,浓硝酸（98%）,1517.63,2019-8-10,1520
2023-8-21,浓硝酸（98%）,1600,2019-8-11,1520
2023-8-28,浓硝酸（98%）,1650,2019-8-12,1500
,,,2019-8-13,1500
,,,2019-8-14,1500
,,,2019-8-15,1500
,,,2019-8-16,1500
,,,2019-8-17,1500
,,,2019-8-18,1500
,,,2019-8-19,1500
,,,2019-8-20,1500
,,,2019-8-21,1500
,,,2019-8-22,1500
,,,2019-8-23,1500
,,,2019-8-24,1500
,,,2019-8-25,1500
,,,2019-8-26,1450
,,,2019-8-27,1450
,,,2019-8-28,1450
,,,2019-8-29,1450
,,,2019-8-30,1450
,,,2019-8-31,1450
,,,2019-9-1,1450
,,,2019-9-2,1460
,,,2019-9-3,1460
,,,2019-9-4,1460
,,,2019-9-5,1460
,,,2019-9-6,1460
,,,2019-9-7,1460
,,,2019-9-8,1460
,,,2019-9-9,1460
,,,2019-9-10,1460
,,,2019-9-11,1460
,,,2019-9-12,1460
,,,2019-9-13,1460
,,,2019-9-14,1460
,,,2019-9-15,1460
,,,2019-9-16,2100
,,,2019-9-17,2100
,,,2019-9-18,2100
,,,2019-9-19,2100
,,,2019-9-20,2100
,,,2019-9-21,2100
,,,2019-9-22,2100
,,,2019-9-23,2450
,,,2019-9-24,2450
,,,2019-9-25,2450
,,,2019-9-26,2450
,,,2019-9-27,2450
,,,2019-9-28,2450
,,,2019-9-29,2450
,,,2019-9-30,2450
,,,2019-10-1,2450
,,,2019-10-2,2450
,,,2019-10-3,2450
,,,2019-10-4,2450
,,,2019-10-5,2450
,,,2019-10-6,2450
,,,2019-10-7,2130
,,,2019-10-8,2130
,,,2019-10-9,2130
,,,2019-10-10,2130
,,,2019-10-11,2130
,,,2019-10-12,2130
,,,2019-10-13,2130
,,,2019-10-14,1710
,,,2019-10-15,1710
,,,2019-10-16,1710
,,,2019-10-17,1710
,,,2019-10-18,1710
,,,2019-10-19,1710
,,,2019-10-20,1710
,,,2019-10-21,1600
,,,2019-10-22,1600
,,,2019-10-23,1600
,,,2019-10-24,1600
,,,2019-10-25,1600
,,,2019-10-26,1600
,,,2019-10-27,1600
,,,2019-10-28,1600
,,,2019-10-29,1600
,,,2019-10-30,1600
,,,2019-10-31,1600
,,,2019-11-1,1600
,,,2019-11-2,1600
,,,2019-11-3,1600
,,,2019-11-4,1500
,,,2019-11-5,1500
,,,2019-11-6,1500
,,,2019-11-7,1500
,,,2019-11-8,1500
,,,2019-11-9,1500
,,,2019-11-10,1500
,,,2019-11-11,1470
,,,2019-11-12,1470
,,,2019-11-13,1470
,,,2019-11-14,1470
,,,2019-11-15,1470
,,,2019-11-16,1470
,,,2019-11-17,1470
,,,2019-11-18,1480
,,,2019-11-19,1480
,,,2019-11-20,1480
,,,2019-11-21,1480
,,,2019-11-22,1480
,,,2019-11-23,1480
,,,2019-11-24,1480
,,,2019-11-25,1470
,,,2019-11-26,1470
,,,2019-11-27,1470
,,,2019-11-28,1470
,,,2019-11-29,1470
,,,2019-11-30,1470
,,,2019-12-1,1470
,,,2019-12-2,1460
,,,2019-12-3,1460
,,,2019-12-4,1460
,,,2019-12-5,1460
,,,2019-12-6,1460
,,,2019-12-7,1460
,,,2019-12-8,1460
,,,2019-12-9,1430
,,,2019-12-10,1430
,,,2019-12-11,1430
,,,2019-12-12,1430
,,,2019-12-13,1430
,,,2019-12-14,1430
,,,2019-12-15,1430
,,,2019-12-16,1420
,,,2019-12-17,1420
,,,2019-12-18,1420
,,,2019-12-19,1420
,,,2019-12-20,1420
,,,2019-12-21,1420
,,,2019-12-22,1420
,,,2019-12-23,1420
,,,2019-12-24,1420
,,,2019-12-25,1420
,,,2019-12-26,1420
,,,2019-12-27,1420
,,,2019-12-28,1420
,,,2019-12-29,1420
,,,2019-12-30,1420
,,,2019-12-31,1420
,,,2020-1-1,1420
,,,2020-1-2,1420
,,,2020-1-3,1420
,,,2020-1-4,1420
,,,2020-1-5,1420
,,,2020-1-6,1400
,,,2020-1-7,1400
,,,2020-1-8,1400
,,,2020-1-9,1400
,,,2020-1-10,1400
,,,2020-1-11,1400
,,,2020-1-12,1400
,,,2020-1-13,1350
,,,2020-1-14,1350
,,,2020-1-15,1350
,,,2020-1-16,1350
,,,2020-1-17,1350
,,,2020-1-18,1350
,,,2020-1-19,1350
,,,2020-1-20,1300
,,,2020-1-21,1300
,,,2020-1-22,1300
,,,2020-1-23,1300
,,,2020-1-24,1300
,,,2020-1-25,1300
,,,2020-1-26,1300
,,,2020-1-27,1300
,,,2020-1-28,1300
,,,2020-1-29,1300
,,,2020-1-30,1300
,,,2020-1-31,1300
,,,2020-2-1,1300
,,,2020-2-2,1300
,,,2020-2-3,1260
,,,2020-2-4,1260
,,,2020-2-5,1260
,,,2020-2-6,1260
,,,2020-2-7,1260
,,,2020-2-8,1260
,,,2020-2-9,1260
,,,2020-2-10,1260
,,,2020-2-11,1260
,,,2020-2-12,1260
,,,2020-2-13,1260
,,,2020-2-14,1260
,,,2020-2-15,1260
,,,2020-2-16,1260
,,,2020-2-17,1260
,,,2020-2-18,1260
,,,2020-2-19,1260
,,,2020-2-20,1260
,,,2020-2-21,1260
,,,2020-2-22,1260
,,,2020-2-23,1260
,,,2020-2-24,1260
,,,2020-2-25,1260
,,,2020-2-26,1260
,,,2020-2-27,1260
,,,2020-2-28,1260
,,,2020-2-29,1260
,,,2020-3-1,1260
,,,2020-3-2,1280
,,,2020-3-3,1280
,,,2020-3-4,1280
,,,2020-3-5,1280
,,,2020-3-6,1280
,,,2020-3-7,1280
,,,2020-3-8,1280
,,,2020-3-9,1350
,,,2020-3-10,1350
,,,2020-3-11,1350
,,,2020-3-12,1350
,,,2020-3-13,1350
,,,2020-3-14,1350
,,,2020-3-15,1350
,,,2020-3-16,1380
,,,2020-3-17,1380
,,,2020-3-18,1380
,,,2020-3-19,1380
,,,2020-3-20,1380
,,,2020-3-21,1380
,,,2020-3-22,1380
,,,2020-3-23,1380
,,,2020-3-24,1380
,,,2020-3-25,1380
,,,2020-3-26,1380
,,,2020-3-27,1380
,,,2020-3-28,1380
,,,2020-3-29,1380
,,,2020-3-30,1450
,,,2020-3-31,1450
,,,2020-4-1,1450
,,,2020-4-2,1450
,,,2020-4-3,1450
,,,2020-4-4,1450
,,,2020-4-5,1450
,,,2020-4-6,1400
,,,2020-4-7,1400
,,,2020-4-8,1400
,,,2020-4-9,1400
,,,2020-4-10,1400
,,,2020-4-11,1400
,,,2020-4-12,1400
,,,2020-4-13,1250
,,,2020-4-14,1250
,,,2020-4-15,1250
,,,2020-4-16,1250
,,,2020-4-17,1250
,,,2020-4-18,1250
,,,2020-4-19,1250
,,,2020-4-20,1240
,,,2020-4-21,1240
,,,2020-4-22,1240
,,,2020-4-23,1240
,,,2020-4-24,1240
,,,2020-4-25,1240
,,,2020-4-26,1240
,,,2020-4-27,1140
,,,2020-4-28,1140
,,,2020-4-29,1140
,,,2020-4-30,1140
,,,2020-5-1,1140
,,,2020-5-2,1140
,,,2020-5-3,1140
,,,2020-5-4,1170
,,,2020-5-5,1170
,,,2020-5-6,1170
,,,2020-5-7,1170
,,,2020-5-8,1170
,,,2020-5-9,1170
,,,2020-5-10,1170
,,,2020-5-11,1200
,,,2020-5-12,1200
,,,2020-5-13,1200
,,,2020-5-14,1200
,,,2020-5-15,1200
,,,2020-5-16,1200
,,,2020-5-17,1200
,,,2020-5-18,1250
,,,2020-5-19,1250
,,,2020-5-20,1250
,,,2020-5-21,1250
,,,2020-5-22,1250
,,,2020-5-23,1250
,,,2020-5-24,1250
,,,2020-5-25,1260
,,,2020-5-26,1260
,,,2020-5-27,1260
,,,2020-5-28,1260
,,,2020-5-29,1260
,,,2020-5-30,1260
,,,2020-5-31,1260
,,,2020-6-1,1250
,,,2020-6-2,1250
,,,2020-6-3,1250
,,,2020-6-4,1250
,,,2020-6-5,1250
,,,2020-6-6,1250
,,,2020-6-7,1250
,,,2020-6-8,1300
,,,2020-6-9,1300
,,,2020-6-10,1300
,,,2020-6-11,1300
,,,2020-6-12,1300
,,,2020-6-13,1300
,,,2020-6-14,1300
,,,2020-6-15,1300
,,,2020-6-16,1300
,,,2020-6-17,1300
,,,2020-6-18,1300
,,,2020-6-19,1300
,,,2020-6-20,1300
,,,2020-6-21,1300
,,,2020-6-22,1300
,,,2020-6-23,1300
,,,2020-6-24,1300
,,,2020-6-25,1300
,,,2020-6-26,1300
,,,2020-6-27,1300
,,,2020-6-28,1300
,,,2020-6-29,1300
,,,2020-6-30,1300
,,,2020-7-1,1300
,,,2020-7-2,1300
,,,2020-7-3,1300
,,,2020-7-4,1300
,,,2020-7-5,1300
,,,2020-7-6,1300
,,,2020-7-7,1300
,,,2020-7-8,1300
,,,2020-7-9,1300
,,,2020-7-10,1300
,,,2020-7-11,1300
,,,2020-7-12,1300
,,,2020-7-13,1300
,,,2020-7-14,1300
,,,2020-7-15,1300
,,,2020-7-16,1300
,,,2020-7-17,1300
,,,2020-7-18,1300
,,,2020-7-19,1300
,,,2020-7-20,1300
,,,2020-7-21,1300
,,,2020-7-22,1300
,,,2020-7-23,1300
,,,2020-7-24,1300
,,,2020-7-25,1300
,,,2020-7-26,1300
,,,2020-7-27,1300
,,,2020-7-28,1300
,,,2020-7-29,1300
,,,2020-7-30,1300
,,,2020-7-31,1300
,,,2020-8-1,1300
,,,2020-8-2,1300
,,,2020-8-3,1320
,,,2020-8-4,1320
,,,2020-8-5,1320
,,,2020-8-6,1320
,,,2020-8-7,1320
,,,2020-8-8,1320
,,,2020-8-9,1320
,,,2020-8-10,1280
,,,2020-8-11,1280
,,,2020-8-12,1280
,,,2020-8-13,1280
,,,2020-8-14,1280
,,,2020-8-15,1280
,,,2020-8-16,1280
,,,2020-8-17,1180
,,,2020-8-18,1180
,,,2020-8-19,1180
,,,2020-8-20,1180
,,,2020-8-21,1180
,,,2020-8-22,1180
,,,2020-8-23,1180
,,,2020-8-24,1180
,,,2020-8-25,1180
,,,2020-8-26,1180
,,,2020-8-27,1180
,,,2020-8-28,1180
,,,2020-8-29,1180
,,,2020-8-30,1180
,,,2020-8-31,1180
,,,2020-9-1,1180
,,,2020-9-2,1180
,,,2020-9-3,1180
,,,2020-9-4,1180
,,,2020-9-5,1180
,,,2020-9-6,1180
,,,2020-9-7,1180
,,,2020-9-8,1180
,,,2020-9-9,1180
,,,2020-9-10,1180
,,,2020-9-11,1180
,,,2020-9-12,1180
,,,2020-9-13,1180
,,,2020-9-14,1180
,,,2020-9-15,1180
,,,2020-9-16,1180
,,,2020-9-17,1180
,,,2020-9-18,1180
,,,2020-9-19,1180
,,,2020-9-20,1180
,,,2020-9-21,1180
,,,2020-9-22,1180
,,,2020-9-23,1180
,,,2020-9-24,1180
,,,2020-9-25,1180
,,,2020-9-26,1180
,,,2020-9-27,1180
,,,2020-9-28,1180
,,,2020-9-29,1180
,,,2020-9-30,1180
,,,2020-10-1,1180
,,,2020-10-2,1180
,,,2020-10-3,1180
,,,2020-10-4,1180
,,,2020-10-5,1180
,,,2020-10-6,1180
,,,2020-10-7,1180
,,,2020-10-8,1180
,,,2020-10-9,1180
,,,2020-10-10,1180
,,,2020-10-11,1180
,,,2020-10-12,1180
,,,2020-10-13,1180
,,,2020-10-14,1180
,,,2020-10-15,1180
,,,2020-10-16,1180
,,,2020-10-17,1180
,,,2020-10-18,1180
,,,2020-10-19,1180
,,,2020-10-20,1180
,,,2020-10-21,1180
,,,2020-10-22,1180
,,,2020-10-23,1180
,,,2020-10-24,1180
,,,2020-10-25,1180
,,,2020-10-26,1180
,,,2020-10-27,1180
,,,2020-10-28,1180
,,,2020-10-29,1180
,,,2020-10-30,1180
,,,2020-10-31,1180
,,,2020-11-1,1180
,,,2020-11-2,1180
,,,2020-11-3,1180
,,,2020-11-4,1180
,,,2020-11-5,1180
,,,2020-11-6,1180
,,,2020-11-7,1180
,,,2020-11-8,1180
,,,2020-11-9,1180
,,,2020-11-10,1180
,,,2020-11-11,1180
,,,2020-11-12,1180
,,,2020-11-13,1180
,,,2020-11-14,1180
,,,2020-11-15,1180
,,,2020-11-16,1180
,,,2020-11-17,1180
,,,2020-11-18,1180
,,,2020-11-19,1180
,,,2020-11-20,1180
,,,2020-11-21,1180
,,,2020-11-22,1180
,,,2020-11-23,1180
,,,2020-11-24,1180
,,,2020-11-25,1180
,,,2020-11-26,1180
,,,2020-11-27,1180
,,,2020-11-28,1180
,,,2020-11-29,1180
,,,2020-11-30,1180
,,,2020-12-1,1180
,,,2020-12-2,1180
,,,2020-12-3,1180
,,,2020-12-4,1180
,,,2020-12-5,1180
,,,2020-12-6,1180
,,,2020-12-7,1180
,,,2020-12-8,1180
,,,2020-12-9,1180
,,,2020-12-10,1180
,,,2020-12-11,1180
,,,2020-12-12,1180
,,,2020-12-13,1180
,,,2020-12-14,1180
,,,2020-12-15,1180
,,,2020-12-16,1180
,,,2020-12-17,1180
,,,2020-12-18,1180
,,,2020-12-19,1180
,,,2020-12-20,1180
,,,2020-12-21,1180
,,,2020-12-22,1180
,,,2020-12-23,1180
,,,2020-12-24,1180
,,,2020-12-25,1180
,,,2020-12-26,1180
,,,2020-12-27,1180
,,,2020-12-28,1180
,,,2020-12-29,1180
,,,2020-12-30,1180
,,,2020-12-31,1180
,,,2021-1-1,1180
,,,2021-1-2,1180
,,,2021-1-3,1180
,,,2021-1-4,1180
,,,2021-1-5,1180
,,,2021-1-6,1180
,,,2021-1-7,1180
,,,2021-1-8,1180
,,,2021-1-9,1180
,,,2021-1-10,1180
,,,2021-1-11,1180
,,,2021-1-12,1180
,,,2021-1-13,1180
,,,2021-1-14,1180
,,,2021-1-15,1180
,,,2021-1-16,1180
,,,2021-1-17,1180
,,,2021-1-18,1180
,,,2021-1-19,1180
,,,2021-1-20,1180
,,,2021-1-21,1180
,,,2021-1-22,1180
,,,2021-1-23,1180
,,,2021-1-24,1180
,,,2021-1-25,1180
,,,2021-1-26,1180
,,,2021-1-27,1180
,,,2021-1-28,1180
,,,2021-1-29,1180
,,,2021-1-30,1180
,,,2021-1-31,1180
,,,2021-2-1,1180
,,,2021-2-2,1180
,,,2021-2-3,1180
,,,2021-2-4,1180
,,,2021-2-5,1180
,,,2021-2-6,1180
,,,2021-2-7,1180
,,,2021-2-8,1180
,,,2021-2-9,1180
,,,2021-2-10,1180
,,,2021-2-11,1180
,,,2021-2-12,1180
,,,2021-2-13,1180
,,,2021-2-14,1180
,,,2021-2-15,1180
,,,2021-2-16,1180
,,,2021-2-17,1180
,,,2021-2-18,1180
,,,2021-2-19,1180
,,,2021-2-20,1180
,,,2021-2-21,1180
,,,2021-2-22,1180
,,,2021-2-23,1180
,,,2021-2-24,1180
,,,2021-2-25,1180
,,,2021-2-26,1180
,,,2021-2-27,1180
,,,2021-2-28,1180
,,,2021-3-1,1750
,,,2021-3-2,1750
,,,2021-3-3,1750
,,,2021-3-4,1750
,,,2021-3-5,1750
,,,2021-3-6,1750
,,,2021-3-7,1750
,,,2021-3-8,1750
,,,2021-3-9,1750
,,,2021-3-10,1750
,,,2021-3-11,1750
,,,2021-3-12,1750
,,,2021-3-13,1750
,,,2021-3-14,1750
,,,2021-3-15,1750
,,,2021-3-16,1750
,,,2021-3-17,1750
,,,2021-3-18,1750
,,,2021-3-19,1750
,,,2021-3-20,1750
,,,2021-3-21,1750
,,,2021-3-22,1750
,,,2021-3-23,1750
,,,2021-3-24,1750
,,,2021-3-25,1750
,,,2021-3-26,1750
,,,2021-3-27,1750
,,,2021-3-28,1750
,,,2021-3-29,1750
,,,2021-3-30,1750
,,,2021-3-31,1750
,,,2021-4-1,1750
,,,2021-4-2,1750
,,,2021-4-3,1750
,,,2021-4-4,1750
,,,2021-4-5,1750
,,,2021-4-6,1750
,,,2021-4-7,1750
,,,2021-4-8,1750
,,,2021-4-9,1750
,,,2021-4-10,1750
,,,2021-4-11,1750
,,,2021-4-12,1750
,,,2021-4-13,1750
,,,2021-4-14,1750
,,,2021-4-15,1750
,,,2021-4-16,1750
,,,2021-4-17,1750
,,,2021-4-18,1750
,,,2021-4-19,2200
,,,2021-4-20,2200
,,,2021-4-21,2200
,,,2021-4-22,2200
,,,2021-4-23,2200
,,,2021-4-24,2200
,,,2021-4-25,2200
,,,2021-4-26,2200
,,,2021-4-27,2200
,,,2021-4-28,2200
,,,2021-4-29,2200
,,,2021-4-30,2200
,,,2021-5-1,2200
,,,2021-5-2,2200
,,,2021-5-3,2200
,,,2021-5-4,2200
,,,2021-5-5,2200
,,,2021-5-6,2200
,,,2021-5-7,2200
,,,2021-5-8,2200
,,,2021-5-9,2200
,,,2021-5-10,2200
,,,2021-5-11,2200
,,,2021-5-12,2200
,,,2021-5-13,2200
,,,2021-5-14,2200
,,,2021-5-15,2200
,,,2021-5-16,2200
,,,2021-5-17,2000
,,,2021-5-18,2000
,,,2021-5-19,2000
,,,2021-5-20,2000
,,,2021-5-21,2000
,,,2021-5-22,2000
,,,2021-5-23,2000
,,,2021-5-24,1950
,,,2021-5-25,1950
,,,2021-5-26,1950
,,,2021-5-27,1950
,,,2021-5-28,1950
,,,2021-5-29,1950
,,,2021-5-30,1950
,,,2021-5-31,1950
,,,2021-6-1,1950
,,,2021-6-2,1950
,,,2021-6-3,1950
,,,2021-6-4,1950
,,,2021-6-5,1950
,,,2021-6-6,1950
,,,2021-6-7,1950
,,,2021-6-8,1950
,,,2021-6-9,1950
,,,2021-6-10,1950
,,,2021-6-11,1950
,,,2021-6-12,1950
,,,2021-6-13,1950
,,,2021-6-14,1950
,,,2021-6-15,1950
,,,2021-6-16,1950
,,,2021-6-17,1950
,,,2021-6-18,1950
,,,2021-6-19,1950
,,,2021-6-20,1950
,,,2021-6-21,1950
,,,2021-6-22,1950
,,,2021-6-23,1950
,,,2021-6-24,1950
,,,2021-6-25,1950
,,,2021-6-26,1950
,,,2021-6-27,1950
,,,2021-6-28,1950
,,,2021-6-29,1950
,,,2021-6-30,1950
,,,2021-7-1,1950
,,,2021-7-2,1950
,,,2021-7-3,1950
,,,2021-7-4,1950
,,,2021-7-5,1950
,,,2021-7-6,1950
,,,2021-7-7,1950
,,,2021-7-8,1950
,,,2021-7-9,1950
,,,2021-7-10,1950
,,,2021-7-11,1950
,,,2021-7-12,1950
,,,2021-7-13,1950
,,,2021-7-14,1950
,,,2021-7-15,1950
