date,name,price,,
2017-5-15,防老剂TMQ,12791,2016-8-18,10500
2017-5-22,防老剂TMQ,14700,2016-8-19,10500
2017-5-29,防老剂TMQ,14500,2016-8-20,10500
2017-6-5,防老剂TMQ,15800,2016-8-21,10500
2017-6-12,防老剂TMQ,14800,2016-8-22,10000
2017-6-19,防老剂TMQ,14780,2016-8-23,10000
2017-6-26,防老剂TMQ,14500,2016-8-24,10000
2017-7-3,防老剂TMQ,13200,2016-8-25,10000
2017-7-10,防老剂TMQ,13200,2016-8-26,10000
2017-7-17,防老剂TMQ,14000,2016-8-27,10000
2017-7-24,防老剂TMQ,13100,2016-8-28,10000
2017-7-31,防老剂TMQ,14400,2016-8-29,10700
2017-8-7,防老剂TMQ,13200,2016-8-30,10700
2017-8-14,防老剂TMQ,14800,2016-8-31,10700
2017-8-21,防老剂TMQ,13950,2016-9-1,10700
2017-8-28,防老剂TMQ,13400,2016-9-2,10700
2017-9-4,防老剂TMQ,17800,2016-9-3,10700
2017-9-11,防老剂TMQ,13500,2016-9-4,10700
2017-9-18,防老剂TMQ,16263,2016-9-5,10500
2017-9-25,防老剂TMQ,15806.7,2016-9-6,10500
2017-10-2,防老剂TMQ,17200,2016-9-7,10500
2017-10-9,防老剂TMQ,17900,2016-9-8,10500
2017-10-16,防老剂TMQ,14500,2016-9-9,10500
2017-10-23,防老剂TMQ,17994.6,2016-9-10,10500
2017-10-30,防老剂TMQ,19000,2016-9-11,10500
2017-11-6,防老剂TMQ,17500,2016-9-12,10700
2017-11-13,防老剂TMQ,19500,2016-9-13,10700
2017-11-20,防老剂TMQ,19500,2016-9-14,10700
2017-11-27,防老剂TMQ,19500,2016-9-15,10700
2017-12-4,防老剂TMQ,19000,2016-9-16,10700
2017-12-11,防老剂TMQ,14156,2016-9-17,10700
2017-12-18,防老剂TMQ,19500,2016-9-18,10700
2017-12-25,防老剂TMQ,19400,2016-9-19,11300
2018-1-1,防老剂TMQ,19176.3,2016-9-20,11300
2018-1-8,防老剂TMQ,19800,2016-9-21,11300
2018-1-15,防老剂TMQ,19200,2016-9-22,11300
2018-1-22,防老剂TMQ,19100,2016-9-23,11300
2018-1-29,防老剂TMQ,18200,2016-9-24,11300
2018-2-5,防老剂TMQ,18280,2016-9-25,11300
2018-2-19,防老剂TMQ,19100,2016-9-26,9600
2018-2-26,防老剂TMQ,18000,2016-9-27,9600
2018-3-5,防老剂TMQ,19000,2016-9-28,9600
2018-3-12,防老剂TMQ,18500,2016-9-29,9600
2018-3-19,防老剂TMQ,18500,2016-9-30,9600
2018-3-26,防老剂TMQ,18300,2016-10-1,9600
2018-4-2,防老剂TMQ,17600,2016-10-2,9600
2018-4-9,防老剂TMQ,17434,2016-10-3,11499.93
2018-4-16,防老剂TMQ,16500,2016-10-4,11499.93
2018-4-23,防老剂TMQ,18000,2016-10-5,11499.93
2018-4-30,防老剂TMQ,17500,2016-10-6,11499.93
2018-5-7,防老剂TMQ,19035.6,2016-10-7,11499.93
2018-5-14,防老剂TMQ,16800,2016-10-8,11499.93
2018-5-21,防老剂TMQ,16898.88,2016-10-9,11499.93
2018-5-28,防老剂TMQ,16500,2016-10-10,12000
2018-6-4,防老剂TMQ,16100,2016-10-11,12000
2018-6-11,防老剂TMQ,17748,2016-10-12,12000
2018-6-18,防老剂TMQ,15000,2016-10-13,12000
2018-6-25,防老剂TMQ,17748,2016-10-14,12000
2018-7-2,防老剂TMQ,14000,2016-10-15,12000
2018-7-9,防老剂TMQ,15800,2016-10-16,12000
2018-7-16,防老剂TMQ,19151.6,2016-10-17,11300
2018-7-23,防老剂TMQ,14100,2016-10-18,11300
2018-7-30,防老剂TMQ,12800,2016-10-19,11300
2018-8-6,防老剂TMQ,11500,2016-10-20,11300
2018-8-13,防老剂TMQ,13100,2016-10-21,11300
2018-8-20,防老剂TMQ,18000,2016-10-22,11300
2018-8-27,防老剂TMQ,13000,2016-10-23,11300
2018-9-3,防老剂TMQ,12800,2016-10-24,12000
2018-9-10,防老剂TMQ,12500,2016-10-25,12000
2018-9-17,防老剂TMQ,11800,2016-10-26,12000
2018-9-24,防老剂TMQ,12800,2016-10-27,12000
2018-10-1,防老剂TMQ,12600,2016-10-28,12000
2018-10-8,防老剂TMQ,13572,2016-10-29,12000
2018-10-15,防老剂TMQ,18000,2016-10-30,12000
2018-10-22,防老剂TMQ,13100,2016-10-31,13300
2018-10-29,防老剂TMQ,13500,2016-11-1,13300
2018-11-5,防老剂TMQ,11900,2016-11-2,13300
2018-11-12,防老剂TMQ,12800,2016-11-3,13300
2018-11-19,防老剂TMQ,12700,2016-11-4,13300
2018-11-26,防老剂TMQ,12800,2016-11-5,13300
2018-12-3,防老剂TMQ,13572,2016-11-6,13300
2018-12-10,防老剂TMQ,14500,2016-11-7,11400
2018-12-17,防老剂TMQ,12200,2016-11-8,11400
2018-12-24,防老剂TMQ,12000,2016-11-9,11400
2018-12-31,防老剂TMQ,11270,2016-11-10,11400
2019-1-7,防老剂TMQ,11800,2016-11-11,11400
2019-1-14,防老剂TMQ,11797.2,2016-11-12,11400
2019-1-21,防老剂TMQ,11800,2016-11-13,11400
2019-1-28,防老剂TMQ,11900,2016-11-14,10499.58
2019-2-4,防老剂TMQ,11300,2016-11-15,10499.58
2019-2-11,防老剂TMQ,15080,2016-11-16,10499.58
2019-2-18,防老剂TMQ,10600,2016-11-17,10499.58
2019-2-25,防老剂TMQ,11800,2016-11-18,10499.58
2019-3-4,防老剂TMQ,13800,2016-11-19,10499.58
2019-3-11,防老剂TMQ,11800,2016-11-20,10499.58
2019-3-18,防老剂TMQ,13800,2016-11-21,11100
2019-3-25,防老剂TMQ,15080,2016-11-22,11100
2019-4-1,防老剂TMQ,11787.07,2016-11-23,11100
2019-4-8,防老剂TMQ,11600,2016-11-24,11100
2019-4-15,防老剂TMQ,12500,2016-11-25,11100
2019-4-22,防老剂TMQ,15500,2016-11-26,11100
2019-4-29,防老剂TMQ,10915.5,2016-11-27,11100
2019-5-6,防老剂TMQ,13300,2016-11-28,12500
2019-5-13,防老剂TMQ,13500,2016-11-29,12500
2019-5-20,防老剂TMQ,13300,2016-11-30,12500
2019-5-27,防老剂TMQ,10715.5,2016-12-1,12500
2019-6-3,防老剂TMQ,12600,2016-12-2,12500
2019-6-10,防老剂TMQ,12400,2016-12-3,12500
2019-6-17,防老剂TMQ,12204,2016-12-4,12500
2019-6-24,防老剂TMQ,13899,2016-12-5,11499.93
2019-7-1,防老剂TMQ,11600,2016-12-6,11499.93
2019-7-8,防老剂TMQ,9600,2016-12-7,11499.93
2019-7-15,防老剂TMQ,11300,2016-12-8,11499.93
2019-7-22,防老剂TMQ,11500,2016-12-9,11499.93
2019-7-29,防老剂TMQ,10500,2016-12-10,11499.93
2019-8-5,防老剂TMQ,10000,2016-12-11,11499.93
2019-8-12,防老剂TMQ,10687,2016-12-12,11499.93
2019-8-19,防老剂TMQ,11500,2016-12-13,11499.93
2019-8-26,防老剂TMQ,12430,2016-12-14,11499.93
2019-9-2,防老剂TMQ,13000,2016-12-15,11499.93
2019-9-9,防老剂TMQ,10500,2016-12-16,11499.93
2019-9-16,防老剂TMQ,13650.4,2016-12-17,11499.93
2019-9-23,防老剂TMQ,12100,2016-12-18,11499.93
2019-9-30,防老剂TMQ,12050,2016-12-19,14700
2019-10-7,防老剂TMQ,9300,2016-12-20,14700
2019-10-14,防老剂TMQ,9300,2016-12-21,14700
2019-10-21,防老剂TMQ,11300,2016-12-22,14700
2019-10-28,防老剂TMQ,10150,2016-12-23,14700
2019-11-4,防老剂TMQ,10200,2016-12-24,14700
2019-11-11,防老剂TMQ,10200,2016-12-25,14700
2019-11-18,防老剂TMQ,10200,2016-12-26,13000
2019-11-25,防老剂TMQ,10200,2016-12-27,13000
2019-12-2,防老剂TMQ,10800,2016-12-28,13000
2019-12-9,防老剂TMQ,10300,2016-12-29,13000
2019-12-16,防老剂TMQ,9600,2016-12-30,13000
2019-12-23,防老剂TMQ,10050,2016-12-31,13000
2019-12-30,防老剂TMQ,9500,2017-1-1,13000
2020-1-6,防老剂TMQ,10800,2017-1-2,14700
2020-1-13,防老剂TMQ,11000,2017-1-3,14700
2020-1-20,防老剂TMQ,9100,2017-1-4,14700
2020-1-27,防老剂TMQ,9400,2017-1-5,14700
2020-2-3,防老剂TMQ,10300,2017-1-6,14700
2020-2-10,防老剂TMQ,11300,2017-1-7,14700
2020-2-17,防老剂TMQ,11503.4,2017-1-8,14700
2020-2-24,防老剂TMQ,9400,2017-1-9,14700
2020-3-2,防老剂TMQ,9700,2017-1-10,14700
2020-3-9,防老剂TMQ,10000,2017-1-11,14700
2020-3-16,防老剂TMQ,9300,2017-1-12,14700
2020-3-23,防老剂TMQ,9400,2017-1-13,14700
2020-3-30,防老剂TMQ,9400,2017-1-14,14700
2020-4-6,防老剂TMQ,9800,2017-1-15,14700
2020-4-13,防老剂TMQ,11503.4,2017-1-16,15500
2020-4-20,防老剂TMQ,10509,2017-1-17,15500
2020-4-27,防老剂TMQ,9150,2017-1-18,15500
2020-5-4,防老剂TMQ,9200,2017-1-19,15500
2020-5-11,防老剂TMQ,9700,2017-1-20,15500
2020-5-18,防老剂TMQ,8990,2017-1-21,15500
2020-5-25,防老剂TMQ,10800,2017-1-22,15500
2020-6-1,防老剂TMQ,10400,2017-1-23,12400
2020-6-8,防老剂TMQ,9200,2017-1-24,12400
2020-6-15,防老剂TMQ,11200,2017-1-25,12400
2020-6-22,防老剂TMQ,10400,2017-1-26,12400
2020-6-29,防老剂TMQ,10000,2017-1-27,12400
2020-7-6,防老剂TMQ,15200,2017-1-28,12400
2020-7-13,防老剂TMQ,12204,2017-1-29,12400
2020-7-20,防老剂TMQ,13560,2017-1-30,13800
2020-7-27,防老剂TMQ,9500,2017-1-31,13800
2020-8-3,防老剂TMQ,14500,2017-2-1,13800
2020-8-10,防老剂TMQ,12204,2017-2-2,13800
2020-8-17,防老剂TMQ,13000,2017-2-3,13800
2020-8-24,防老剂TMQ,12950,2017-2-4,13800
2020-8-31,防老剂TMQ,13300,2017-2-5,13800
2020-9-7,防老剂TMQ,12900,2017-2-6,15800
2020-9-14,防老剂TMQ,12900,2017-2-7,15800
2020-9-21,防老剂TMQ,13000,2017-2-8,15800
2020-9-28,防老剂TMQ,13600,2017-2-9,15800
2020-10-5,防老剂TMQ,12300,2017-2-10,15800
2020-10-12,防老剂TMQ,13500,2017-2-11,15800
2020-10-19,防老剂TMQ,13300,2017-2-12,15800
2020-10-26,防老剂TMQ,13100,2017-2-13,11100
2020-11-2,防老剂TMQ,15000,2017-2-14,11100
2020-11-9,防老剂TMQ,13200,2017-2-15,11100
2020-11-16,防老剂TMQ,12497.8,2017-2-16,11100
2020-11-23,防老剂TMQ,11750,2017-2-17,11100
2020-11-30,防老剂TMQ,17000,2017-2-18,11100
2020-12-7,防老剂TMQ,15800,2017-2-19,11100
2020-12-14,防老剂TMQ,16500,2017-2-20,15300
2020-12-21,防老剂TMQ,14690,2017-2-21,15300
2020-12-28,防老剂TMQ,16600,2017-2-22,15300
2021-1-4,防老剂TMQ,13334,2017-2-23,15300
2021-1-11,防老剂TMQ,16200,2017-2-24,15300
2021-1-18,防老剂TMQ,13800,2017-2-25,15300
2021-1-25,防老剂TMQ,14950,2017-2-26,15300
2021-2-1,防老剂TMQ,16000,2017-2-27,16300
2021-2-8,防老剂TMQ,12497.8,2017-2-28,16300
2021-2-15,防老剂TMQ,15000,2017-3-1,16300
2021-2-22,防老剂TMQ,15000,2017-3-2,16300
2021-3-1,防老剂TMQ,15800,2017-3-3,16300
2021-3-8,防老剂TMQ,19200,2017-3-4,16300
2021-3-15,防老剂TMQ,16500,2017-3-5,16300
2021-3-22,防老剂TMQ,18500,2017-3-6,12051
2021-3-29,防老剂TMQ,19500,2017-3-7,12051
2021-4-5,防老剂TMQ,19200,2017-3-8,12051
2021-4-12,防老剂TMQ,19200,2017-3-9,12051
2021-4-19,防老剂TMQ,19200,2017-3-10,12051
2021-4-26,防老剂TMQ,18234,2017-3-11,12051
2021-5-3,防老剂TMQ,17200,2017-3-12,12051
2021-5-10,防老剂TMQ,18000,2017-3-13,12051
2021-5-17,防老剂TMQ,15500,2017-3-14,12051
2021-5-24,防老剂TMQ,14250,2017-3-15,12051
2021-5-31,防老剂TMQ,13000,2017-3-16,12051
2021-6-7,防老剂TMQ,19097,2017-3-17,12051
2021-6-14,防老剂TMQ,12500,2017-3-18,12051
2021-6-21,防老剂TMQ,15000,2017-3-19,12051
2021-6-28,防老剂TMQ,14395,2017-3-20,12051
2021-7-5,防老剂TMQ,12000,2017-3-21,12051
2021-7-12,防老剂TMQ,12000,2017-3-22,12051
2021-7-19,防老剂TMQ,12300,2017-3-23,12051
2021-7-26,防老剂TMQ,11697,2017-3-24,12051
2021-8-2,防老剂TMQ,11200,2017-3-25,12051
2021-8-9,防老剂TMQ,11500,2017-3-26,12051
2021-8-16,防老剂TMQ,11900,2017-3-27,16000
2021-8-23,防老剂TMQ,11500,2017-3-28,16000
2021-8-30,防老剂TMQ,12900,2017-3-29,16000
2021-9-6,防老剂TMQ,15300,2017-3-30,16000
2021-9-13,防老剂TMQ,12500,2017-3-31,16000
2021-9-20,防老剂TMQ,14100,2017-4-1,16000
2021-9-27,防老剂TMQ,12800,2017-4-2,16000
2021-10-4,防老剂TMQ,13700,2017-4-3,15500
2021-10-11,防老剂TMQ,14012,2017-4-4,15500
2021-10-18,防老剂TMQ,14600,2017-4-5,15500
2021-10-25,防老剂TMQ,16046,2017-4-6,15500
2021-11-1,防老剂TMQ,15000,2017-4-7,15500
2021-11-8,防老剂TMQ,18300,2017-4-8,15500
2021-11-15,防老剂TMQ,14800,2017-4-9,15500
2021-11-22,防老剂TMQ,14800,2017-4-10,15800
2021-11-29,防老剂TMQ,15500,2017-4-11,15800
2021-12-6,防老剂TMQ,15000,2017-4-12,15800
2021-12-13,防老剂TMQ,15000,2017-4-13,15800
2021-12-20,防老剂TMQ,14012,2017-4-14,15800
2021-12-27,防老剂TMQ,13500,2017-4-15,15800
2022-1-3,防老剂TMQ,14200,2017-4-16,15800
2022-1-10,防老剂TMQ,13100,2017-4-17,14496.3
2022-1-17,防老剂TMQ,14000,2017-4-18,14496.3
2022-1-24,防老剂TMQ,12000,2017-4-19,14496.3
2022-1-31,防老剂TMQ,13500,2017-4-20,14496.3
2022-2-7,防老剂TMQ,18419,2017-4-21,14496.3
2022-2-14,防老剂TMQ,14200,2017-4-22,14496.3
2022-2-21,防老剂TMQ,16000,2017-4-23,14496.3
2022-2-28,防老剂TMQ,18419,2017-4-24,14600
2022-3-7,防老剂TMQ,14100,2017-4-25,14600
2022-3-14,防老剂TMQ,14100,2017-4-26,14600
2022-3-21,防老剂TMQ,14300,2017-4-27,14600
2022-3-28,防老剂TMQ,16800,2017-4-28,14600
2022-4-4,防老剂TMQ,18600,2017-4-29,14600
2022-4-11,防老剂TMQ,14800,2017-4-30,14600
2022-4-18,防老剂TMQ,14000,2017-5-1,15000
2022-4-25,防老剂TMQ,13400,2017-5-2,15000
2022-5-2,防老剂TMQ,13400,2017-5-3,15000
2022-5-9,防老剂TMQ,14100,2017-5-4,15000
2022-5-16,防老剂TMQ,14100,2017-5-5,15000
2022-5-23,防老剂TMQ,12800,2017-5-6,15000
2022-5-30,防老剂TMQ,12800,2017-5-7,15000
2022-6-6,防老剂TMQ,18000,2017-5-8,16146
2022-6-13,防老剂TMQ,13500,2017-5-9,16146
2022-6-20,防老剂TMQ,13800,2017-5-10,16146
2022-6-27,防老剂TMQ,13000,2017-5-11,16146
2022-7-4,防老剂TMQ,14012,2017-5-12,16146
2022-7-11,防老剂TMQ,16400,2017-5-13,16146
2022-7-18,防老剂TMQ,12300,2017-5-14,16146
2022-7-25,防老剂TMQ,13000,2017-5-15,12791
2022-8-1,防老剂TMQ,12600,2017-5-16,12791
2022-8-8,防老剂TMQ,12400,2017-5-17,12791
2022-8-15,防老剂TMQ,12300,2017-5-18,12791
2022-8-22,防老剂TMQ,13900,2017-5-19,12791
2022-8-29,防老剂TMQ,11400,2017-5-20,12791
2022-9-5,防老剂TMQ,11600,2017-5-21,12791
2022-9-12,防老剂TMQ,13500,2017-5-22,14700
2022-9-19,防老剂TMQ,13500,2017-5-23,14700
2022-9-26,防老剂TMQ,14800,2017-5-24,14700
2022-10-3,防老剂TMQ,10900,2017-5-25,14700
2022-10-10,防老剂TMQ,13600,2017-5-26,14700
2022-10-17,防老剂TMQ,13300,2017-5-27,14700
2022-10-24,防老剂TMQ,13800,2017-5-28,14700
2022-10-31,防老剂TMQ,13900,2017-5-29,14500
2022-11-7,防老剂TMQ,14500,2017-5-30,14500
2022-11-14,防老剂TMQ,12882,2017-5-31,14500
2022-11-21,防老剂TMQ,13500,2017-6-1,14500
2022-11-28,防老剂TMQ,11500,2017-6-2,14500
2022-12-5,防老剂TMQ,12500,2017-6-3,14500
2022-12-12,防老剂TMQ,13221,2017-6-4,14500
2022-12-19,防老剂TMQ,13221,2017-6-5,15800
2022-12-26,防老剂TMQ,11700,2017-6-6,15800
2023-1-2,防老剂TMQ,11700,2017-6-7,15800
2023-1-9,防老剂TMQ,11900,2017-6-8,15800
2023-1-16,防老剂TMQ,13221,2017-6-9,15800
2023-1-23,防老剂TMQ,11380,2017-6-10,15800
2023-1-30,防老剂TMQ,11900,2017-6-11,15800
2023-2-6,防老剂TMQ,13221,2017-6-12,14800
2023-2-13,防老剂TMQ,12204,2017-6-13,14800
2023-2-20,防老剂TMQ,12000,2017-6-14,14800
2023-2-27,防老剂TMQ,12712.5,2017-6-15,14800
2023-3-6,防老剂TMQ,11500,2017-6-16,14800
2023-3-13,防老剂TMQ,13221,2017-6-17,14800
2023-3-20,防老剂TMQ,14200,2017-6-18,14800
2023-3-27,防老剂TMQ,13750,2017-6-19,14780
2023-4-3,防老剂TMQ,15481,2017-6-20,14780
2023-4-10,防老剂TMQ,12800,2017-6-21,14780
2023-4-17,防老剂TMQ,12600,2017-6-22,14780
2023-4-24,防老剂TMQ,12350,2017-6-23,14780
2023-5-1,防老剂TMQ,12500,2017-6-24,14780
2023-5-8,防老剂TMQ,12100,2017-6-25,14780
2023-5-15,防老剂TMQ,12350,2017-6-26,14500
2023-5-22,防老剂TMQ,13600,2017-6-27,14500
2023-5-29,防老剂TMQ,11800,2017-6-28,14500
2023-6-5,防老剂TMQ,14200,2017-6-29,14500
2023-6-12,防老剂TMQ,15481,2017-6-30,14500
2023-6-19,防老剂TMQ,12500,2017-7-1,14500
2023-6-26,防老剂TMQ,14351,2017-7-2,14500
2023-7-3,防老剂TMQ,15481,2017-7-3,13200
2023-7-10,防老剂TMQ,10700,2017-7-4,13200
2023-7-17,防老剂TMQ,10200,2017-7-5,13200
2023-7-24,防老剂TMQ,11200,2017-7-6,13200
2023-7-31,防老剂TMQ,14351,2017-7-7,13200
2023-8-7,防老剂TMQ,12800,2017-7-8,13200
2023-8-14,防老剂TMQ,14916,2017-7-9,13200
2023-8-21,防老剂TMQ,15000,2017-7-10,13200
2023-8-28,防老剂TMQ,12000,2017-7-11,13200
,,,2017-7-12,13200
,,,2017-7-13,13200
,,,2017-7-14,13200
,,,2017-7-15,13200
,,,2017-7-16,13200
,,,2017-7-17,14000
,,,2017-7-18,14000
,,,2017-7-19,14000
,,,2017-7-20,14000
,,,2017-7-21,14000
,,,2017-7-22,14000
,,,2017-7-23,14000
,,,2017-7-24,13100
,,,2017-7-25,13100
,,,2017-7-26,13100
,,,2017-7-27,13100
,,,2017-7-28,13100
,,,2017-7-29,13100
,,,2017-7-30,13100
,,,2017-7-31,14400
,,,2017-8-1,14400
,,,2017-8-2,14400
,,,2017-8-3,14400
,,,2017-8-4,14400
,,,2017-8-5,14400
,,,2017-8-6,14400
,,,2017-8-7,13200
,,,2017-8-8,13200
,,,2017-8-9,13200
,,,2017-8-10,13200
,,,2017-8-11,13200
,,,2017-8-12,13200
,,,2017-8-13,13200
,,,2017-8-14,14800
,,,2017-8-15,14800
,,,2017-8-16,14800
,,,2017-8-17,14800
,,,2017-8-18,14800
,,,2017-8-19,14800
,,,2017-8-20,14800
,,,2017-8-21,13950
,,,2017-8-22,13950
,,,2017-8-23,13950
,,,2017-8-24,13950
,,,2017-8-25,13950
,,,2017-8-26,13950
,,,2017-8-27,13950
,,,2017-8-28,13400
,,,2017-8-29,13400
,,,2017-8-30,13400
,,,2017-8-31,13400
,,,2017-9-1,13400
,,,2017-9-2,13400
,,,2017-9-3,13400
,,,2017-9-4,17800
,,,2017-9-5,17800
,,,2017-9-6,17800
,,,2017-9-7,17800
,,,2017-9-8,17800
,,,2017-9-9,17800
,,,2017-9-10,17800
,,,2017-9-11,13500
,,,2017-9-12,13500
,,,2017-9-13,13500
,,,2017-9-14,13500
,,,2017-9-15,13500
,,,2017-9-16,13500
,,,2017-9-17,13500
,,,2017-9-18,16263
,,,2017-9-19,16263
,,,2017-9-20,16263
,,,2017-9-21,16263
,,,2017-9-22,16263
,,,2017-9-23,16263
,,,2017-9-24,16263
,,,2017-9-25,15806.7
,,,2017-9-26,15806.7
,,,2017-9-27,15806.7
,,,2017-9-28,15806.7
,,,2017-9-29,15806.7
,,,2017-9-30,15806.7
,,,2017-10-1,15806.7
,,,2017-10-2,17200
,,,2017-10-3,17200
,,,2017-10-4,17200
,,,2017-10-5,17200
,,,2017-10-6,17200
,,,2017-10-7,17200
,,,2017-10-8,17200
,,,2017-10-9,17900
,,,2017-10-10,17900
,,,2017-10-11,17900
,,,2017-10-12,17900
,,,2017-10-13,17900
,,,2017-10-14,17900
,,,2017-10-15,17900
,,,2017-10-16,14500
,,,2017-10-17,14500
,,,2017-10-18,14500
,,,2017-10-19,14500
,,,2017-10-20,14500
,,,2017-10-21,14500
,,,2017-10-22,14500
,,,2017-10-23,17994.6
,,,2017-10-24,17994.6
,,,2017-10-25,17994.6
,,,2017-10-26,17994.6
,,,2017-10-27,17994.6
,,,2017-10-28,17994.6
,,,2017-10-29,17994.6
,,,2017-10-30,19000
,,,2017-10-31,19000
,,,2017-11-1,19000
,,,2017-11-2,19000
,,,2017-11-3,19000
,,,2017-11-4,19000
,,,2017-11-5,19000
,,,2017-11-6,17500
,,,2017-11-7,17500
,,,2017-11-8,17500
,,,2017-11-9,17500
,,,2017-11-10,17500
,,,2017-11-11,17500
,,,2017-11-12,17500
,,,2017-11-13,19500
,,,2017-11-14,19500
,,,2017-11-15,19500
,,,2017-11-16,19500
,,,2017-11-17,19500
,,,2017-11-18,19500
,,,2017-11-19,19500
,,,2017-11-20,19500
,,,2017-11-21,19500
,,,2017-11-22,19500
,,,2017-11-23,19500
,,,2017-11-24,19500
,,,2017-11-25,19500
,,,2017-11-26,19500
,,,2017-11-27,19500
,,,2017-11-28,19500
,,,2017-11-29,19500
,,,2017-11-30,19500
,,,2017-12-1,19500
,,,2017-12-2,19500
,,,2017-12-3,19500
,,,2017-12-4,19000
,,,2017-12-5,19000
,,,2017-12-6,19000
,,,2017-12-7,19000
,,,2017-12-8,19000
,,,2017-12-9,19000
,,,2017-12-10,19000
,,,2017-12-11,14156
,,,2017-12-12,14156
,,,2017-12-13,14156
,,,2017-12-14,14156
,,,2017-12-15,14156
,,,2017-12-16,14156
,,,2017-12-17,14156
,,,2017-12-18,19500
,,,2017-12-19,19500
,,,2017-12-20,19500
,,,2017-12-21,19500
,,,2017-12-22,19500
,,,2017-12-23,19500
,,,2017-12-24,19500
,,,2017-12-25,19400
,,,2017-12-26,19400
,,,2017-12-27,19400
,,,2017-12-28,19400
,,,2017-12-29,19400
,,,2017-12-30,19400
,,,2017-12-31,19400
,,,2018-1-1,19176.3
,,,2018-1-2,19176.3
,,,2018-1-3,19176.3
,,,2018-1-4,19176.3
,,,2018-1-5,19176.3
,,,2018-1-6,19176.3
,,,2018-1-7,19176.3
,,,2018-1-8,19800
,,,2018-1-9,19800
,,,2018-1-10,19800
,,,2018-1-11,19800
,,,2018-1-12,19800
,,,2018-1-13,19800
,,,2018-1-14,19800
,,,2018-1-15,19200
,,,2018-1-16,19200
,,,2018-1-17,19200
,,,2018-1-18,19200
,,,2018-1-19,19200
,,,2018-1-20,19200
,,,2018-1-21,19200
,,,2018-1-22,19100
,,,2018-1-23,19100
,,,2018-1-24,19100
,,,2018-1-25,19100
,,,2018-1-26,19100
,,,2018-1-27,19100
,,,2018-1-28,19100
,,,2018-1-29,18200
,,,2018-1-30,18200
,,,2018-1-31,18200
,,,2018-2-1,18200
,,,2018-2-2,18200
,,,2018-2-3,18200
,,,2018-2-4,18200
,,,2018-2-5,18280
,,,2018-2-6,18280
,,,2018-2-7,18280
,,,2018-2-8,18280
,,,2018-2-9,18280
,,,2018-2-10,18280
,,,2018-2-11,18280
,,,2018-2-12,18280
,,,2018-2-13,18280
,,,2018-2-14,18280
,,,2018-2-15,18280
,,,2018-2-16,18280
,,,2018-2-17,18280
,,,2018-2-18,18280
,,,2018-2-19,19100
,,,2018-2-20,19100
,,,2018-2-21,19100
,,,2018-2-22,19100
,,,2018-2-23,19100
,,,2018-2-24,19100
,,,2018-2-25,19100
,,,2018-2-26,18000
,,,2018-2-27,18000
